,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
962,no,13,owner,48,33,married,no_rec,fixed,75,191.0,8000.0,2000.0,1400,1602
963,yes,20,rent,60,49,married,no_rec,fixed,85,100.0,0.0,0.0,1420,1586
964,no,15,owner,12,46,separated,no_rec,freelance,35,85.0,15000.0,0.0,1000,1862
965,yes,1,parents,48,24,single,yes_rec,fixed,35,65.0,0.0,0.0,900,1061
966,yes,3,rent,36,23,married,no_rec,fixed,53,178.0,0.0,0.0,1600,2000
967,no,9,rent,60,34,married,no_rec,fixed,103,128.0,0.0,0.0,500,820
968,yes,0,parents,24,20,single,no_rec,partime,35,66.0,0.0,0.0,550,550
969,no,6,owner,60,47,married,no_rec,fixed,60,66.0,5000.0,0.0,600,1625
970,yes,1,owner,60,46,married,yes_rec,fixed,75,209.0,11000.0,0.0,1800,2015
971,no,2,owner,60,33,married,no_rec,fixed,35,146.0,8000.0,2000.0,1000,1844
972,yes,10,rent,24,39,single,yes_rec,others,55,195.0,0.0,0.0,400,435
973,yes,14,owner,36,45,separated,no_rec,fixed,45,190.0,12000.0,0.0,2100,2758
974,no,1,rent,60,44,married,no_rec,fixed,65,54.0,0.0,0.0,1550,1650
975,no,1,rent,60,25,married,no_rec,partime,42,73.0,0.0,0.0,1000,1050
976,no,7,owner,12,36,married,no_rec,fixed,90,125.0,20000.0,0.0,375,724
977,no,4,owner,48,40,married,yes_rec,fixed,60,150.0,3500.0,200.0,800,800
978,yes,0,parents,48,40,married,no_rec,partime,90,113.0,3500.0,0.0,600,710
979,yes,5,owner,48,40,married,yes_rec,fixed,75,115.0,20000.0,100.0,1200,1800
980,no,6,owner,60,42,separated,no_rec,fixed,35,87.0,10000.0,0.0,1400,1725
981,no,15,owner,60,29,married,yes_rec,fixed,60,100.0,12000.0,0.0,500,2038
982,no,6,owner,48,53,married,no_rec,freelance,60,178.0,15000.0,0.0,800,1371
983,no,1,owner,60,29,married,no_rec,fixed,60,136.0,7000.0,0.0,1000,1688
984,no,13,priv,42,46,married,no_rec,fixed,60,75.0,3000.0,600.0,1200,1569
985,no,12,parents,60,32,married,no_rec,fixed,35,105.0,0.0,0.0,1400,1780
986,no,16,owner,60,32,married,no_rec,fixed,60,93.0,4000.0,1100.0,800,1246
987,yes,0,parents,60,22,single,no_rec,partime,35,55.0,0.0,0.0,950,1462
988,no,3,parents,60,33,single,no_rec,fixed,35,167.0,10000.0,0.0,2000,2250
989,no,7,other,48,43,married,yes_rec,fixed,75,160.0,0.0,0.0,1350,1519
990,yes,5,parents,48,24,single,no_rec,partime,35,139.0,2000.0,0.0,1000,1492
991,no,0,owner,48,37,married,no_rec,freelance,60,107.0,18000.0,1700.0,800,1015
992,no,10,owner,36,30,married,no_rec,fixed,60,123.0,8000.0,2100.0,800,2200
993,no,17,owner,24,55,married,no_rec,freelance,75,191.0,14000.0,0.0,1000,2420
994,yes,1,parents,48,18,single,no_rec,partime,35,81.0,0.0,0.0,1150,1314
995,no,7,owner,60,55,married,no_rec,fixed,45,124.0,5000.0,0.0,800,982
996,no,6,rent,60,36,single,no_rec,fixed,85,400.0,0.0,0.0,1000,1290
997,yes,0,parents,60,25,single,no_rec,partime,35,82.0,0.0,0.0,700,1715
998,no,37,owner,60,52,married,no_rec,fixed,45,324.0,7000.0,0.0,1550,1590
999,no,18,rent,60,52,married,no_rec,fixed,58,128.0,0.0,0.0,800,1235
1000,no,2,owner,48,55,married,no_rec,others,35,135.0,8000.0,0.0,800,800
1001,yes,3,parents,60,35,married,yes_rec,fixed,35,410.0,0.0,0.0,2000,2228
1002,yes,0,parents,36,35,single,no_rec,freelance,35,0.0,0.0,0.0,875,950
1003,no,1,parents,36,27,single,no_rec,fixed,35,91.0,0.0,0.0,1000,1866
1004,no,1,parents,60,30,single,no_rec,fixed,35,75.0,0.0,0.0,1000,1156
1005,no,5,parents,30,24,married,no_rec,fixed,35,120.0,0.0,0.0,700,1804
1006,no,4,owner,48,22,married,no_rec,fixed,35,214.0,10000.0,3000.0,1250,1566
1007,yes,7,parents,60,40,married,no_rec,fixed,90,93.0,8000.0,0.0,1300,1588
1008,yes,1,rent,36,44,married,yes_rec,fixed,54,90.0,0.0,0.0,1500,2100
1009,no,1,priv,60,22,single,no_rec,partime,35,73.0,4500.0,4300.0,1000,1485
1010,no,5,priv,24,32,single,no_rec,freelance,35,189.0,7750.0,3900.0,1000,1536
1011,yes,2,parents,36,21,single,no_rec,fixed,35,50.0,0.0,0.0,500,900
1012,no,6,owner,60,63,widow,no_rec,others,35,54.0,13000.0,0.0,1000,1063
1013,no,20,owner,24,46,married,no_rec,freelance,35,40.0,17000.0,0.0,1000,1895
1014,no,3,owner,60,33,married,yes_rec,freelance,75,225.0,2000.0,0.0,1400,1980
1015,yes,3,rent,48,33,single,no_rec,freelance,45,100.0,0.0,0.0,1350,1518
1016,yes,3,owner,36,35,married,yes_rec,partime,60,144.0,3000.0,0.0,475,690
1017,no,0,parents,18,20,married,no_rec,fixed,35,91.0,0.0,0.0,600,750
1018,no,1,parents,36,21,single,no_rec,partime,35,92.0,2000.0,0.0,700,1162
1019,no,0,owner,36,62,married,no_rec,others,45,73.0,5000.0,0.0,430,1132
1020,no,6,owner,48,35,married,no_rec,freelance,45,200.0,7000.0,0.0,1540,1603
1021,no,6,rent,48,26,single,yes_rec,fixed,65,198.0,0.0,0.0,950,1111
1022,no,15,owner,60,32,married,no_rec,fixed,45,108.0,4500.0,0.0,1100,1213
1023,no,5,rent,36,51,married,no_rec,fixed,63,184.0,0.0,0.0,635,785
1024,no,6,owner,24,39,married,no_rec,freelance,60,178.0,18000.0,0.0,1000,2099
1025,yes,9,rent,36,46,married,no_rec,fixed,84,87.0,0.0,0.0,1200,1471
1026,no,0,owner,60,25,married,no_rec,freelance,60,0.0,5500.0,1000.0,1100,1650
1027,yes,2,owner,48,20,single,no_rec,freelance,35,450.0,31000.0,0.0,1500,1853
1028,no,4,owner,48,35,married,no_rec,freelance,60,0.0,8000.0,0.0,1000,1613
1029,no,0,priv,60,42,married,no_rec,partime,35,210.0,1500.0,0.0,1250,1518
1030,no,15,owner,60,35,married,no_rec,fixed,75,290.0,15000.0,0.0,775,951
1031,no,17,owner,36,42,married,no_rec,fixed,45,115.0,4000.0,0.0,700,1631
1032,yes,3,owner,60,28,married,no_rec,fixed,45,210.0,5000.0,2700.0,1100,1516
1033,yes,2,rent,48,37,separated,yes_rec,freelance,35,0.0,0.0,0.0,2000,3900
1034,no,1,rent,60,21,married,no_rec,partime,45,100.0,17000.0,0.0,1050,1251
1035,no,2,parents,36,24,single,no_rec,fixed,35,69.0,3000.0,0.0,600,1604
1036,no,22,parents,24,51,married,no_rec,fixed,45,201.0,0.0,0.0,800,1385
1037,no,14,rent,48,32,married,no_rec,fixed,72,115.0,0.0,0.0,350,410
1038,no,12,rent,36,30,married,no_rec,fixed,65,203.0,0.0,0.0,1500,2700
1039,no,6,parents,48,24,single,no_rec,fixed,35,107.0,6500.0,1172.0,1000,1200
1040,no,10,parents,36,50,separated,no_rec,fixed,35,86.0,0.0,0.0,700,1473
1041,no,13,rent,60,31,divorced,yes_rec,freelance,41,55.0,0.0,0.0,1350,1428
1042,no,6,other,60,63,married,no_rec,fixed,45,234.0,0.0,0.0,610,1027
1043,no,0,owner,36,37,married,no_rec,freelance,75,150.0,7000.0,1500.0,500,720
1044,yes,9,other,60,35,married,no_rec,fixed,60,70.0,0.0,0.0,1500,1562
1045,no,22,owner,36,44,married,no_rec,fixed,75,120.0,7000.0,0.0,650,1852
1046,yes,2,owner,48,41,married,no_rec,fixed,60,142.0,4000.0,0.0,2000,2465
1047,no,10,priv,60,48,married,no_rec,fixed,35,161.0,9000.0,0.0,900,1100
1048,no,31,rent,60,59,married,no_rec,fixed,53,80.0,0.0,0.0,1050,1182
1049,no,18,other,60,43,married,no_rec,fixed,75,160.0,0.0,0.0,2000,2240
1050,no,6,owner,48,31,married,no_rec,fixed,60,251.0,3000.0,400.0,1000,1208
1051,no,16,rent,36,41,married,no_rec,fixed,52,71.0,0.0,0.0,900,950
1052,no,7,owner,60,33,married,no_rec,freelance,75,138.0,4000.0,0.0,1400,2035
1053,no,3,owner,24,35,married,no_rec,fixed,75,160.0,1800.0,0.0,200,957
1054,yes,2,priv,60,32,married,yes_rec,fixed,75,142.0,4000.0,0.0,1300,1566
1055,yes,0,owner,60,27,married,no_rec,partime,35,74.0,5000.0,2500.0,1550,1555
1056,yes,2,owner,60,32,married,no_rec,partime,60,75.0,5500.0,1500.0,1400,1732
1057,no,2,rent,36,58,married,no_rec,others,61,159.0,10000.0,0.0,950,1265
1058,no,0,parents,48,21,single,no_rec,fixed,35,50.0,0.0,0.0,1000,1091
1059,no,29,owner,60,52,married,no_rec,fixed,60,212.0,2200.0,0.0,1250,1301
1060,no,0,owner,36,53,separated,no_rec,freelance,35,0.0,10000.0,2000.0,600,787
1061,yes,5,parents,48,23,single,no_rec,partime,35,92.0,0.0,0.0,1200,1200
1062,no,5,priv,60,23,married,no_rec,fixed,35,167.0,7000.0,2160.0,1650,2100
1063,no,3,owner,48,32,married,no_rec,freelance,75,65.0,10500.0,1500.0,1500,2155
1064,no,1,rent,36,40,married,no_rec,fixed,58,125.0,0.0,0.0,700,700
1065,no,7,other,48,34,married,no_rec,freelance,45,37.0,0.0,0.0,800,941
1066,no,10,parents,48,24,single,no_rec,fixed,35,163.0,0.0,0.0,1000,1260
1067,no,5,rent,36,63,married,no_rec,others,50,54.0,3000.0,0.0,550,700
1068,no,22,owner,48,39,single,no_rec,fixed,35,83.0,2500.0,0.0,650,1265
1069,no,4,owner,36,25,single,no_rec,fixed,35,200.0,5000.0,0.0,900,1139
1070,yes,2,priv,24,41,married,yes_rec,freelance,135,959.0,2000.0,500.0,1050,1474
1071,no,0,rent,36,51,married,no_rec,fixed,113,230.0,0.0,0.0,950,950
1072,no,1,parents,36,24,single,no_rec,fixed,35,70.0,0.0,0.0,700,1067
1073,no,15,owner,60,45,divorced,no_rec,fixed,35,140.0,16000.0,0.0,1000,1200
1074,no,6,owner,12,44,married,no_rec,fixed,45,110.0,15000.0,0.0,300,1801
1075,no,0,owner,60,50,married,no_rec,fixed,75,250.0,15500.0,0.0,1000,1989
1076,no,2,owner,48,23,married,no_rec,fixed,35,125.0,3000.0,1600.0,1000,1259
1077,no,18,other,36,52,married,no_rec,fixed,35,120.0,0.0,0.0,600,1418
1078,no,4,owner,60,26,married,no_rec,fixed,45,140.0,3500.0,1500.0,600,1137
1079,no,1,owner,60,40,married,yes_rec,fixed,45,100.0,8500.0,0.0,400,1570
1080,no,3,rent,54,23,married,no_rec,fixed,59,140.0,0.0,0.0,1300,1345
1081,no,12,owner,12,50,married,no_rec,freelance,75,200.0,17000.0,3000.0,1250,1721
1082,no,0,owner,60,27,married,no_rec,fixed,35,295.0,6000.0,0.0,1950,2208
1083,no,10,owner,60,34,married,no_rec,fixed,45,115.0,9500.0,0.0,1450,1721
1084,no,9,priv,48,46,married,no_rec,fixed,45,100.0,37000.0,0.0,800,904
1085,no,10,owner,48,50,married,no_rec,freelance,60,40.0,12000.0,0.0,1000,1303
1086,yes,0,owner,60,30,married,no_rec,others,60,78.0,3500.0,0.0,1250,1365
1087,no,1,other,36,28,single,no_rec,freelance,35,100.0,0.0,0.0,1950,2074
1088,no,4,parents,60,23,single,no_rec,fixed,35,80.0,10000.0,0.0,1000,1559
1089,yes,0,owner,60,27,married,no_rec,partime,45,113.0,3000.0,1500.0,1200,1532
1090,yes,0,parents,60,30,married,no_rec,freelance,60,0.0,0.0,0.0,1000,1110
1091,no,16,parents,60,30,married,no_rec,fixed,35,80.0,2000.0,0.0,1200,1371
1092,yes,5,rent,48,49,widow,yes_rec,freelance,45,0.0,0.0,0.0,1000,2193
1093,no,2,owner,48,49,married,no_rec,fixed,45,125.0,4000.0,0.0,500,1600
1094,no,17,owner,24,53,married,no_rec,fixed,75,132.0,4000.0,0.0,400,1195
1095,yes,10,rent,60,37,married,no_rec,fixed,85,96.0,4000.0,850.0,1100,1340
1096,no,14,owner,36,36,married,yes_rec,fixed,75,115.0,11000.0,3600.0,1250,1550
1097,no,1,rent,60,34,married,no_rec,fixed,58,130.0,0.0,0.0,1000,1101
1098,no,12,priv,60,47,married,no_rec,fixed,60,243.0,8500.0,0.0,1850,1890
1099,no,0,parents,48,27,single,yes_rec,fixed,35,46.0,0.0,0.0,900,1216
1100,no,0,owner,48,25,single,no_rec,fixed,35,126.0,2800.0,0.0,1170,1372
1101,yes,0,other,24,46,single,yes_rec,fixed,35,78.0,0.0,0.0,550,550
1102,no,1,rent,36,34,married,no_rec,freelance,94,189.0,15000.0,1500.0,1500,2435
1103,yes,1,owner,36,36,married,no_rec,fixed,45,25.0,3000.0,2000.0,1100,1332
1104,no,4,other,48,20,single,no_rec,fixed,35,245.0,0.0,0.0,1126,1631
1105,yes,8,other,60,28,divorced,yes_rec,fixed,35,102.0,0.0,0.0,1100,1421
1106,yes,1,owner,48,33,married,no_rec,freelance,60,198.0,3000.0,0.0,1800,2196
1107,no,3,owner,60,58,married,yes_rec,fixed,45,150.0,10000.0,0.0,1000,1000
1108,no,10,owner,36,32,married,no_rec,freelance,75,202.0,2100.0,0.0,900,900
1109,no,18,other,36,42,single,no_rec,fixed,35,83.0,0.0,0.0,700,1380
1110,no,5,owner,18,29,married,no_rec,fixed,45,142.0,6000.0,3000.0,450,1678
1111,no,1,parents,48,22,single,no_rec,freelance,45,158.0,0.0,0.0,260,1440
1112,no,13,owner,24,47,married,yes_rec,fixed,75,300.0,12000.0,0.0,1000,1340
1113,yes,14,rent,48,33,married,no_rec,fixed,65,45.0,0.0,0.0,1300,1695
1114,yes,3,parents,60,34,single,yes_rec,partime,35,80.0,0.0,0.0,1100,1265
1115,no,12,owner,48,42,married,no_rec,fixed,60,118.0,5000.0,0.0,900,1350
1116,no,10,rent,60,31,married,no_rec,fixed,59,138.0,0.0,0.0,1600,1796
1117,no,8,other,60,29,married,no_rec,fixed,45,135.0,0.0,0.0,1400,1680
1118,no,20,owner,36,49,married,no_rec,fixed,45,122.0,9000.0,0.0,1100,1794
1119,no,20,owner,12,48,separated,no_rec,freelance,75,300.0,18000.0,0.0,760,1369
1120,yes,0,parents,60,23,single,no_rec,partime,35,205.0,0.0,0.0,1400,1426
1121,no,3,owner,18,40,married,no_rec,fixed,45,140.0,4000.0,0.0,400,1772
1122,no,9,owner,60,39,married,no_rec,fixed,35,350.0,8000.0,0.0,1250,1304
1123,yes,1,priv,60,41,married,yes_rec,partime,45,93.0,3000.0,0.0,1900,2230
1124,no,7,parents,60,27,married,no_rec,freelance,45,71.0,0.0,0.0,1500,1800
1125,yes,0,rent,60,43,married,no_rec,freelance,75,0.0,0.0,0.0,1400,1700
1126,no,0,parents,60,25,married,no_rec,others,45,209.0,2000.0,0.0,900,1436
1127,no,6,other,12,60,married,no_rec,freelance,90,700.0,28000.0,0.0,1350,1612
1128,no,2,parents,60,26,single,no_rec,fixed,35,104.0,10000.0,0.0,1400,1490
1129,yes,9,rent,60,32,married,yes_rec,freelance,71,109.0,0.0,0.0,1135,1355
1130,yes,8,owner,60,30,married,no_rec,partime,60,90.0,3000.0,500.0,1000,1339
1131,yes,2,owner,60,32,married,yes_rec,fixed,60,101.0,7000.0,2500.0,1600,1850
1132,no,2,parents,60,41,married,yes_rec,fixed,35,80.0,0.0,0.0,1000,1500
1133,no,3,parents,24,25,single,yes_rec,fixed,35,128.0,0.0,0.0,300,1397
1134,no,20,owner,48,47,married,no_rec,fixed,75,175.0,4000.0,0.0,875,1098
1135,no,2,parents,36,25,single,no_rec,fixed,35,110.0,0.0,0.0,500,1200
1136,no,3,parents,36,29,single,yes_rec,fixed,35,108.0,0.0,0.0,1000,1245
1137,yes,13,priv,60,38,married,no_rec,fixed,90,108.0,1500.0,30.0,1400,1410
1138,yes,2,rent,48,31,married,no_rec,freelance,45,0.0,0.0,0.0,1300,1300
1139,yes,12,owner,60,51,married,no_rec,fixed,45,144.0,9000.0,0.0,1450,1490
1140,yes,1,priv,48,34,married,yes_rec,freelance,45,200.0,3000.0,1500.0,1000,1191
1141,no,7,parents,60,25,single,no_rec,fixed,35,75.0,0.0,0.0,1100,1340
1142,no,10,owner,24,47,married,no_rec,fixed,60,131.0,6000.0,0.0,250,1400
1143,yes,1,parents,60,34,married,no_rec,fixed,75,190.0,0.0,0.0,700,719
1144,no,25,owner,48,55,married,no_rec,fixed,60,139.0,5000.0,0.0,1000,1300
1145,no,1,owner,48,28,married,no_rec,partime,45,123.0,4000.0,1978.0,1100,1556
1146,no,7,owner,36,24,married,no_rec,fixed,45,95.0,3000.0,0.0,1000,1597
1147,no,13,rent,60,36,married,no_rec,fixed,79,191.0,4000.0,700.0,1000,1209
1148,no,20,owner,24,47,married,no_rec,freelance,75,300.0,5000.0,0.0,600,832
1149,yes,5,other,60,53,married,no_rec,freelance,35,0.0,0.0,0.0,2000,2365
1150,yes,6,parents,60,23,single,no_rec,fixed,35,50.0,0.0,0.0,1200,1830
1151,no,14,rent,48,43,married,no_rec,fixed,54,85.0,2000.0,0.0,500,800
1152,yes,2,rent,60,24,married,no_rec,fixed,70,100.0,0.0,0.0,900,1127
1153,yes,2,parents,36,24,single,no_rec,fixed,35,90.0,0.0,0.0,1000,1150
1154,no,5,owner,36,39,married,no_rec,fixed,60,150.0,10000.0,0.0,1350,1758
1155,no,4,owner,6,30,single,no_rec,fixed,35,300.0,10000.0,0.0,750,1436
1156,no,0,rent,36,29,single,no_rec,partime,46,113.0,0.0,0.0,1100,1110
1157,no,1,rent,24,24,married,no_rec,partime,50,50.0,0.0,0.0,350,400
1158,no,4,parents,60,28,divorced,no_rec,fixed,35,185.0,0.0,0.0,1500,1797
1159,yes,11,owner,48,30,married,no_rec,fixed,75,67.0,3000.0,2040.0,1000,1093
1160,no,6,owner,36,37,married,no_rec,freelance,75,63.0,4000.0,50.0,800,1637
1161,yes,3,rent,48,26,married,yes_rec,freelance,45,0.0,0.0,0.0,1400,1704
1162,no,5,parents,36,29,single,no_rec,fixed,35,134.0,0.0,0.0,300,425
1163,no,0,owner,48,29,married,no_rec,others,60,50.0,11000.0,0.0,1000,1480
1164,yes,7,other,60,35,married,yes_rec,fixed,45,120.0,0.0,0.0,1400,1715
1165,no,1,rent,60,32,married,no_rec,partime,75,154.0,0.0,0.0,1500,1517
1166,no,7,owner,48,29,married,no_rec,fixed,35,68.0,3500.0,0.0,500,1700
1167,no,9,owner,60,24,married,no_rec,fixed,35,125.0,4000.0,0.0,1000,1174
1168,yes,0,rent,24,23,married,yes_rec,fixed,83,80.0,0.0,0.0,425,590
1169,no,8,rent,24,32,married,yes_rec,fixed,75,154.0,0.0,0.0,750,1258
1170,yes,6,parents,48,32,single,yes_rec,fixed,35,85.0,0.0,0.0,1100,1330
1171,yes,15,priv,48,49,married,yes_rec,fixed,60,112.0,2000.0,1000.0,900,960
1172,no,0,parents,24,22,single,no_rec,partime,35,80.0,0.0,0.0,650,1356
1173,no,16,parents,60,41,married,no_rec,fixed,75,242.0,0.0,0.0,1300,1482
1174,no,4,owner,24,26,single,no_rec,fixed,35,136.0,2500.0,0.0,450,950
1175,yes,0,other,60,47,married,yes_rec,others,45,250.0,100000.0,0.0,1300,1700
1176,no,17,owner,48,43,married,no_rec,fixed,75,251.0,5500.0,0.0,1100,1664
1177,yes,3,owner,60,40,married,yes_rec,fixed,60,200.0,8000.0,0.0,1700,2000
1178,no,3,owner,48,26,married,no_rec,fixed,35,92.0,5000.0,0.0,600,1550
1179,no,0,owner,12,21,single,no_rec,fixed,35,147.0,1500.0,0.0,350,350
1180,no,15,priv,60,43,married,no_rec,fixed,75,126.0,3000.0,0.0,1350,1360
1181,no,13,owner,60,35,married,no_rec,fixed,60,134.0,4500.0,700.0,1000,1894
1182,no,11,owner,12,26,married,yes_rec,partime,35,110.0,4500.0,2000.0,300,1248
1183,no,2,owner,36,24,married,yes_rec,fixed,35,160.0,3100.0,400.0,800,1928
1184,yes,4,parents,42,27,single,no_rec,fixed,35,70.0,0.0,0.0,600,926
1185,no,14,owner,48,41,married,yes_rec,fixed,75,72.0,4000.0,0.0,800,1117
1186,no,4,priv,60,37,married,no_rec,freelance,75,120.0,10500.0,1500.0,1200,1341
1187,yes,1,parents,60,23,single,no_rec,fixed,35,100.0,0.0,0.0,1500,2610
1188,yes,0,owner,60,43,married,yes_rec,fixed,60,85.0,4000.0,0.0,1500,1813
1189,no,32,parents,42,53,married,no_rec,freelance,60,160.0,0.0,0.0,200,829
1190,no,2,parents,48,25,single,yes_rec,fixed,35,233.0,0.0,0.0,1000,1090
1191,yes,2,rent,36,23,single,no_rec,fixed,43,79.0,0.0,0.0,900,1000
1192,no,0,owner,36,40,married,no_rec,fixed,75,126.0,8000.0,0.0,2000,2261
1193,no,8,owner,36,58,married,no_rec,fixed,35,85.0,10000.0,0.0,1000,1510
1194,no,22,priv,60,36,married,no_rec,fixed,75,190.0,3500.0,0.0,1300,1579
1195,no,2,owner,60,23,single,no_rec,fixed,45,75.0,7000.0,0.0,1070,1209
1196,no,1,parents,48,24,single,no_rec,fixed,35,53.0,0.0,0.0,1200,1215
1197,yes,0,other,36,22,single,no_rec,fixed,35,0.0,0.0,0.0,800,800
1198,yes,7,rent,60,22,married,no_rec,partime,47,119.0,0.0,0.0,1040,1200
1199,no,18,parents,60,34,married,no_rec,fixed,60,112.0,6550.0,0.0,600,1346
1200,no,10,rent,36,33,married,no_rec,fixed,68,84.0,0.0,0.0,400,470
1201,no,12,owner,60,35,married,yes_rec,fixed,35,108.0,18500.0,1300.0,1550,1584
1202,yes,17,owner,60,46,married,yes_rec,fixed,75,80.0,3000.0,0.0,900,1286
1203,no,10,owner,24,50,married,no_rec,freelance,45,102.0,6000.0,0.0,1000,2445
1204,no,14,rent,36,32,married,no_rec,fixed,87,120.0,0.0,0.0,550,750
1205,yes,0,parents,60,25,married,yes_rec,fixed,45,148.0,0.0,0.0,1400,1557
1206,yes,2,other,60,45,married,yes_rec,partime,60,90.0,0.0,0.0,1000,1457
1207,no,9,owner,48,41,separated,no_rec,fixed,35,60.0,8000.0,1000.0,1200,1538
1208,no,18,owner,60,39,married,no_rec,fixed,60,130.0,3500.0,0.0,1400,1471
1209,no,15,owner,60,34,married,no_rec,fixed,45,82.0,3500.0,0.0,750,1624
1210,no,15,parents,36,37,married,no_rec,fixed,75,130.0,0.0,0.0,800,1479
1211,no,17,rent,60,58,widow,no_rec,fixed,48,131.0,0.0,0.0,1000,1658
1212,no,1,owner,60,34,married,no_rec,freelance,60,0.0,11000.0,0.0,1400,1500
1213,no,25,owner,60,53,married,yes_rec,fixed,35,116.0,3000.0,42.0,1450,1524
1214,no,10,owner,60,42,married,yes_rec,fixed,75,100.0,6000.0,1500.0,1350,1414
1215,no,1,owner,12,28,married,no_rec,partime,45,130.0,18000.0,2500.0,400,2575
1216,no,3,owner,60,36,married,no_rec,fixed,60,202.0,4600.0,1260.0,1400,1936
1217,no,1,parents,60,22,married,no_rec,fixed,60,117.0,0.0,0.0,1100,1280
1218,yes,1,parents,36,28,married,yes_rec,fixed,60,95.0,4000.0,0.0,500,625
1219,no,15,owner,60,33,married,no_rec,fixed,90,144.0,3000.0,200.0,960,960
1220,yes,0,parents,60,34,single,no_rec,partime,35,70.0,0.0,0.0,900,1005
1221,no,3,owner,24,64,married,no_rec,others,45,172.0,8000.0,0.0,400,1115
1222,no,5,owner,24,37,married,no_rec,freelance,90,143.0,7000.0,0.0,700,900
1223,yes,4,rent,60,27,widow,yes_rec,freelance,35,0.0,0.0,0.0,1700,1700
1224,yes,0,other,36,36,single,no_rec,freelance,35,0.0,0.0,0.0,1250,1575
1225,no,2,owner,60,40,married,no_rec,freelance,75,67.0,25000.0,0.0,1800,2287
1226,no,2,priv,48,34,married,no_rec,fixed,90,170.0,6000.0,0.0,1280,1879
1227,yes,2,owner,60,38,married,yes_rec,fixed,75,77.0,13000.0,5000.0,1805,1805
1228,yes,5,parents,36,45,married,yes_rec,fixed,75,68.0,0.0,0.0,2375,2875
1229,no,0,parents,48,21,single,no_rec,partime,35,106.0,5000.0,0.0,500,1131
1230,no,1,parents,48,23,single,no_rec,fixed,35,139.0,0.0,0.0,650,650
1231,no,0,priv,48,41,married,no_rec,fixed,75,146.0,10000.0,0.0,1370,1623
1232,no,12,parents,48,38,separated,no_rec,fixed,35,154.0,0.0,0.0,1300,2094
1233,no,13,owner,60,31,married,no_rec,fixed,45,180.0,7500.0,1400.0,1200,1491
1234,no,5,priv,60,24,single,no_rec,fixed,35,145.0,4000.0,0.0,1000,1346
1235,no,5,parents,60,21,single,no_rec,fixed,35,60.0,0.0,0.0,1100,1134
1236,no,9,owner,60,47,married,no_rec,fixed,60,55.0,9500.0,0.0,600,1164
1237,yes,3,owner,60,22,single,yes_rec,freelance,35,178.0,9000.0,3000.0,1500,1528
1238,no,20,owner,48,53,married,no_rec,freelance,60,83.0,7500.0,0.0,1200,1797
1239,yes,0,other,48,45,married,no_rec,freelance,75,120.0,0.0,0.0,900,964
1240,yes,1,rent,36,25,married,no_rec,fixed,54,87.0,0.0,0.0,500,646
1241,yes,13,rent,48,28,married,yes_rec,fixed,54,190.0,0.0,0.0,800,1157
1242,no,8,rent,60,31,single,no_rec,fixed,46,110.0,0.0,0.0,850,880
1243,no,2,owner,60,30,married,yes_rec,fixed,45,174.0,4000.0,0.0,2000,2250
1244,yes,15,rent,60,37,married,yes_rec,fixed,107,319.0,0.0,0.0,1800,2215
1245,no,13,owner,60,36,married,no_rec,fixed,45,72.0,3500.0,45.0,1400,1625
1246,no,3,owner,60,31,married,no_rec,fixed,45,176.0,4500.0,2500.0,1400,1607
1247,no,3,owner,48,25,single,no_rec,fixed,35,125.0,4000.0,0.0,1000,1301
1248,no,20,owner,18,62,married,no_rec,fixed,60,125.0,5000.0,0.0,500,1150
1249,yes,7,parents,60,24,single,no_rec,fixed,35,92.0,0.0,0.0,1618,1618
1250,yes,6,rent,36,41,married,yes_rec,freelance,75,0.0,0.0,0.0,775,875
1251,no,0,owner,36,24,single,no_rec,partime,45,97.0,8000.0,0.0,600,1542
1252,yes,2,rent,36,35,single,no_rec,fixed,47,120.0,0.0,0.0,900,1200
1253,no,16,parents,60,31,married,yes_rec,fixed,35,150.0,0.0,0.0,1300,1400
1254,yes,11,priv,60,39,married,no_rec,fixed,60,120.0,3000.0,1000.0,1450,1499
1255,no,0,parents,60,39,single,no_rec,fixed,35,100.0,0.0,0.0,1000,1556
1256,yes,1,owner,48,25,married,no_rec,partime,35,63.0,3500.0,0.0,890,890
1257,no,18,parents,60,42,divorced,yes_rec,fixed,35,145.0,0.0,0.0,1000,1025
1258,no,3,rent,60,28,married,no_rec,fixed,70,245.0,0.0,0.0,1830,2201
1259,no,6,other,48,25,single,no_rec,fixed,35,300.0,0.0,0.0,2400,2700
1260,no,12,owner,60,38,married,no_rec,freelance,75,225.0,4500.0,900.0,1000,1606
1261,no,11,owner,60,27,married,no_rec,fixed,60,125.0,2500.0,0.0,1100,1220
1262,yes,2,priv,48,27,married,no_rec,others,75,59.0,2500.0,2200.0,1200,1530
1263,no,17,owner,60,44,married,no_rec,fixed,45,116.0,3000.0,0.0,800,1654
1264,no,2,owner,36,28,married,no_rec,partime,60,146.0,2500.0,0.0,700,1258
1265,no,1,owner,36,26,married,no_rec,fixed,35,154.0,7000.0,1700.0,1400,1735
